1676447681.045471,99,-0.087018,0.269910,0.103383
1676447681.090713,100,0.133734,0.226983,0.075989
1676447681.092027,101,-0.087547,0.269256,0.102436
1676447681.134659,102,0.135125,0.221564,0.072253
1676447681.136225,103,-0.090994,0.262261,0.097338
1676447681.178594,104,0.135517,0.221050,0.071786
1676447681.180433,105,-0.091366,0.261603,0.097152
1676447681.222704,106,0.136082,0.220916,0.071600
1676447681.224051,107,-0.092141,0.261285,0.096850
1676447681.266760,108,0.138663,0.224724,0.072799
1676447681.268047,109,-0.092898,0.266142,0.098334
1676447681.310653,110,0.141488,0.231327,0.076154
1676447681.312084,111,-0.090635,0.271924,0.101470
1676447681.315755,112,0.142142,0.232024,0.077080
1676447681.317091,113,-0.089981,0.272941,0.102741
1676447681.360569,114,0.145596,0.234562,0.084646
1676447681.361901,115,-0.085006,0.277320,0.108245
1676447681.406635,116,0.148075,0.235492,0.089243
1676447681.408634,117,-0.082116,0.279361,0.109559
1676447681.450631,118,0.154875,0.234452,0.103121
1676447681.452376,119,-0.072723,0.286138,0.117965
1676447681.459505,120,0.162842,0.228455,0.123230
1676447681.461148,121,-0.058794,0.283175,0.128628
1676447681.506634,122,0.170794,0.222242,0.140354
1676447681.508459,123,-0.043436,0.274444,0.139359
1676447681.554626,124,0.188420,0.203432,0.174219
1676447681.556387,125,-0.008143,0.258547,0.178113
1676447681.598640,126,0.010794,0.238946,0.200064
1676447681.627027,127,0.039174,0.208334,0.218619
1676447681.674766,128,0.067614,0.173153,0.227271
1676447681.718866,129,0.098053,0.144675,0.229918
1676447739.390718,131,0.106991,0.198442,0.127250
1676447739.434734,132,0.077633,0.238732,0.107854
1676447739.478663,133,0.041152,0.266745,0.082722
1676447739.518786,134,0.001879,0.271696,0.056027
1676447739.562907,135,-0.024151,0.258736,0.034098
1676447739.607044,136,-0.014584,0.240491,0.049174
1676447739.650809,137,0.022179,0.218456,0.082092
1676447739.694761,138,0.033588,0.211643,0.090647
1676447739.738763,139,0.097337,0.169879,0.128652
1676447739.782669,140,0.127514,0.123107,0.136827
1676450076.578835,0,0.043692,0.324571,0.068660
1676450076.622703,1,-0.018461,0.310487,0.033626
1676450076.666743,2,-0.081173,0.296263,0.013870
1676450076.715960,3,-0.099520,0.286520,0.011389
1676450076.733165,4,-0.103655,0.278507,0.012850
1676450076.776009,5,-0.103634,0.277146,0.013324
1676450076.818813,6,-0.091382,0.265238,0.018235
1676450076.866725,7,-0.061090,0.253930,0.024656
1676450076.910701,8,-0.001260,0.243702,0.043364
1676450076.954660,9,0.069562,0.194749,0.119908
1676450077.002795,10,0.093262,0.154557,0.151986
1676450190.582606,2,0.095072,0.255615,0.113274
1676450190.625887,3,0.055215,0.264110,0.073576
1676450190.671118,4,-0.034333,0.253131,0.001181
1676450190.718952,5,-0.105927,0.212957,-0.037875
1676450190.766132,6,-0.116687,0.203556,-0.041213
1676450190.806756,7,-0.146751,0.173354,-0.046825
1676450221.530747,8,0.123558,0.146251,0.089900
1676450221.570644,9,0.117994,0.149604,0.088120
1676450221.616308,10,0.062382,0.194945,0.068155
1676450221.662765,11,0.018318,0.224970,0.055372
1676450221.706891,12,-0.095828,0.252029,0.026627
1676450221.752069,13,-0.163548,0.233551,0.014283
1676450221.762141,14,-0.191266,0.219124,0.011743
1676450221.794758,15,-0.236280,0.187102,-0.025094
1676450309.054913,2,0.092836,0.256885,0.071218
1676450309.102707,3,-0.017784,0.283142,0.003476
1676450309.146816,4,-0.086329,0.268271,-0.015643
1676450309.179063,5,-0.141793,0.242886,-0.022043
1676450309.224027,6,-0.154665,0.235719,-0.021513
1676450309.266696,7,-0.220049,0.191461,-0.011842
1676450309.310686,8,-0.248015,0.159045,-0.019099
1676450363.631533,9,0.114697,0.196883,0.104344
1676450363.674698,10,0.095977,0.207460,0.083314
1676450363.722778,11,0.087146,0.211304,0.071349
1676450395.734814,2,0.101556,0.150056,0.077195
1676450395.778657,3,0.026784,0.174001,0.049186
1676450395.822740,4,-0.032882,0.178650,0.033604
1676450395.868104,5,-0.058652,0.176159,0.027744
1676450395.914768,6,-0.097873,0.166621,0.021160
1676450395.923024,7,-0.124516,0.155982,0.017698
1676450395.966802,8,-0.170942,0.138085,-0.009579
1676450423.571843,9,0.126549,0.182137,0.072394
1676450423.616490,10,0.058986,0.217695,0.026757
1676450423.662722,11,-0.096209,0.240226,-0.035189
1676450423.706764,12,-0.181368,0.233704,-0.053570
1676450423.711429,13,-0.196738,0.230195,-0.054417
1676453643.746272,14,0.119174,0.164414,0.057316
1676453643.790293,15,0.082867,0.206070,0.031671
1676453643.834226,16,0.045405,0.236697,0.007822
1676453643.882303,17,0.007401,0.251983,-0.015143
1676453643.926354,18,-0.025760,0.255218,-0.032905
1676453643.938442,19,-0.060511,0.244493,-0.045566
1676453643.982469,20,-0.078623,0.225955,-0.045736
1676453644.026215,21,-0.079974,0.219263,-0.043252
1676453644.074166,22,-0.064038,0.203822,-0.018153
1676453644.090555,23,-0.031229,0.179059,0.023801
1676453644.134512,24,0.014109,0.159511,0.065086
1676453644.182182,25,0.026348,0.154646,0.075570
1676453644.226267,26,0.074132,0.112836,0.133327
1676453668.714418,27,0.181819,0.213919,0.089339
1676453668.758393,28,0.166387,0.259238,0.090469
1676453668.802358,29,0.136055,0.318132,0.127995
1676453668.846375,30,0.089027,0.342253,0.156497
1676453668.894186,31,0.056340,0.345763,0.164274
1676453668.934353,32,-0.002355,0.337844,0.167715
1676453668.978292,33,-0.039188,0.337369,0.185701
1676453669.022302,34,-0.040898,0.348025,0.195001
1676453669.066198,35,-0.045634,0.348173,0.200525
1676453669.110229,36,-0.057457,0.351904,0.223178
1676453669.158298,37,-0.061372,0.363523,0.226697
1676453669.198292,38,-0.072876,0.357479,0.241281
1676453669.242280,39,-0.083113,0.355115,0.255447
1676453669.286265,40,-0.086482,0.351746,0.261288
1676453669.306319,41,-0.088363,0.351928,0.263475
1676453669.354270,42,-0.088528,0.351995,0.263405
1676453669.398210,43,-0.091426,0.354114,0.265755
1676453669.442224,44,-0.092353,0.357116,0.269553
1676453669.486190,45,-0.092436,0.358106,0.271465
1676453669.498430,46,-0.095346,0.361547,0.274975
1676453669.542576,47,-0.091716,0.363669,0.273753
1676453669.586431,48,-0.090823,0.365129,0.275121
1676453669.630545,49,-0.090620,0.363595,0.276917
1676453669.674242,50,-0.090314,0.363284,0.277164
1676453669.718280,51,-0.089730,0.362551,0.276775
1676453669.726361,52,-0.088585,0.361679,0.275699
1676453669.770403,53,-0.087236,0.356408,0.275156
1676453669.814574,54,-0.086678,0.355933,0.274459
1676453669.858318,55,-0.086465,0.355259,0.274421
1676453669.902285,56,-0.085345,0.355088,0.271729
1676453669.918370,57,-0.087513,0.352222,0.271493
1676453669.962302,58,-0.088484,0.352045,0.271381
1676453670.010314,59,-0.087650,0.350862,0.273077
1676453670.050259,60,-0.089236,0.352617,0.271765
1676453670.066492,61,-0.091977,0.352209,0.270955
1676453670.114468,62,-0.093994,0.353516,0.268840
1676453670.158444,63,-0.098853,0.353907,0.269441
1676453670.202196,64,-0.098822,0.353922,0.269832
1676453670.246425,65,-0.104377,0.356583,0.272780
1676453670.290298,66,-0.108472,0.355479,0.275004
1676453670.334219,67,-0.106377,0.362145,0.276560
1676453670.378311,68,-0.112375,0.359363,0.275621
1676453670.426274,69,-0.114123,0.365194,0.276810
1676453670.474199,70,-0.118250,0.365582,0.277563
1676453670.482383,71,-0.119267,0.364225,0.278581
1676453670.526300,72,-0.119526,0.364041,0.277892
1676453670.570283,73,-0.120005,0.370534,0.277220
1676453670.614235,74,-0.122330,0.367473,0.277691
1676453670.630368,75,-0.127839,0.361307,0.279091
1676453670.674534,76,-0.132603,0.362586,0.277810
1676453670.718268,77,-0.137231,0.366609,0.277787
1676453670.766218,78,-0.140256,0.368349,0.276821
1676453670.778537,79,-0.145118,0.374733,0.271617
1676453670.826325,80,-0.148689,0.378242,0.271989
1676453670.870427,81,-0.151478,0.377039,0.271707
1676453670.918420,82,-0.154416,0.380616,0.270535
1676453670.962242,83,-0.154878,0.381272,0.270822
1676453671.006166,84,-0.158449,0.379917,0.274832
1676453671.054171,85,-0.159906,0.386132,0.276006
1676453671.062327,86,-0.160251,0.377063,0.287504
1676453671.110272,87,-0.160221,0.377788,0.287637
1676453671.154242,88,-0.159406,0.388170,0.285858
1676453671.198255,89,-0.159584,0.392851,0.284541
1676453671.218388,90,-0.159092,0.398830,0.278192
1676453671.262246,91,-0.159323,0.399959,0.277793
1676453671.306267,92,-0.164230,0.479620,0.180404
1676453671.350326,93,-0.171476,0.473357,0.156780
1676453671.394170,94,-0.185057,0.515586,0.120077
1676453671.410438,95,-0.188492,0.485970,0.121553
1676453671.454468,96,-0.193560,0.468107,0.116924
1676453671.498386,97,-0.191677,0.465342,0.118813
1676453671.542268,98,-0.192707,0.487383,0.098842
1676453671.586252,99,-0.192920,0.505659,0.060978
1676453671.630180,100,-0.198541,0.511109,0.038882
1676453671.674269,101,-0.199186,0.514322,0.032543
1676453671.718277,102,-0.193806,0.519126,0.029279
1676453671.762158,103,-0.186674,0.526257,0.032262
1676453671.806291,104,-0.166132,0.579200,0.055700
1676453672.938431,105,-0.178579,0.228936,0.049940
1676453672.982484,106,-0.176233,0.213019,0.051582
1676453673.030376,107,-0.172103,0.205390,0.055225
1676453673.074263,108,-0.170560,0.204089,0.056544
1676453673.118193,109,0.067094,0.180571,0.096887
1676453673.119670,110,-0.138161,0.203745,0.077937
1676453673.166392,111,0.076924,0.183001,0.104066
1676453673.167972,112,-0.130167,0.204138,0.086169
1676453673.170370,113,0.102087,0.189961,0.120638
1676453673.171694,114,-0.111184,0.199303,0.102735
1676453673.205454,115,0.133171,0.195804,0.141208
1676453673.206889,116,-0.084994,0.190799,0.116231
1676453673.246215,117,0.159883,0.194693,0.160465
1676453673.247494,118,-0.061999,0.185705,0.126138
1676453673.290224,119,-0.000917,0.165467,0.152789
1676453673.338283,120,0.032404,0.152983,0.167582
1676453673.366543,121,0.072388,0.135326,0.170823
1676453673.410330,122,0.090623,0.122650,0.167982
1676453673.454259,123,0.101142,0.110257,0.166936
